training_seed,seed,dqn_500k_reward,dqn_500k_reward_per_step,dqn_500k_steps,dqn_1m_reward,dqn_1m_reward_per_step,dqn_1m_steps,comparison,diff_reward,pct_reward_change,diff_reward_per_step,diff_steps,reward_500k_reward,reward_500k_reward_per_step,reward_500k_steps,reward_1m_reward,reward_1m_reward_per_step,reward_1m_steps
123,1021,,,,430.0,1.1197916666666667,384.0,reward_1m_minus_dqn_1m,110.0,25.581395348837212,-0.13439020681265212,164,,,,540.0,0.9854014598540146,548.0
123,1022,,,,810.0,1.62,500.0,reward_1m_minus_dqn_1m,1410.0,174.07407407407408,1.743636363636364,160,,,,2220.0,3.363636363636364,660.0
123,1023,,,,810.0,1.6297786720321932,497.0,reward_1m_minus_dqn_1m,1410.0,174.07407407407408,1.7492167617577612,160,,,,2220.0,3.3789954337899544,657.0
123,1024,,,,1150.0,0.9426229508196722,1220.0,reward_1m_minus_dqn_1m,1360.0,118.26086956521739,0.8052879126900769,216,,,,2510.0,1.7479108635097491,1436.0
123,1025,,,,760.0,1.2063492063492065,630.0,reward_1m_minus_dqn_1m,1620.0,213.15789473684214,1.5675435675435674,228,,,,2380.0,2.773892773892774,858.0
123,1026,,,,760.0,1.2101910828025475,628.0,reward_1m_minus_dqn_1m,1620.0,213.15789473684214,1.5701827489731532,228,,,,2380.0,2.7803738317757007,856.0
123,1027,,,,810.0,1.623246492985972,499.0,reward_1m_minus_dqn_1m,1410.0,174.07407407407408,1.74549402294726,160,,,,2220.0,3.368740515933232,659.0
123,1028,,,,1150.0,0.9395424836601308,1224.0,reward_1m_minus_dqn_1m,1360.0,118.26086956521739,0.8035130718954248,216,,,,2510.0,1.7430555555555556,1440.0
123,1029,,,,760.0,1.208267090620032,629.0,reward_1m_minus_dqn_1m,1620.0,213.15789473684214,1.568862430966899,228,,,,2380.0,2.777129521586931,857.0
123,1030,,,,810.0,1.6297786720321932,497.0,reward_1m_minus_dqn_1m,1410.0,174.07407407407408,1.7492167617577612,160,,,,2220.0,3.3789954337899544,657.0
123,1031,,,,810.0,1.623246492985972,499.0,reward_1m_minus_dqn_1m,1410.0,174.07407407407408,1.74549402294726,160,,,,2220.0,3.368740515933232,659.0
123,1032,,,,760.0,1.2063492063492065,630.0,reward_1m_minus_dqn_1m,1620.0,213.15789473684214,1.5675435675435674,228,,,,2380.0,2.773892773892774,858.0
123,1033,,,,430.0,1.1197916666666667,384.0,reward_1m_minus_dqn_1m,110.0,25.581395348837212,-0.13439020681265212,164,,,,540.0,0.9854014598540146,548.0
123,1034,,,,760.0,1.2063492063492065,630.0,reward_1m_minus_dqn_1m,1620.0,213.15789473684214,1.5675435675435674,228,,,,2380.0,2.773892773892774,858.0
123,1035,,,,430.0,1.1197916666666667,384.0,reward_1m_minus_dqn_1m,110.0,25.581395348837212,-0.13439020681265212,164,,,,540.0,0.9854014598540146,548.0
123,1036,,,,810.0,1.6297786720321932,497.0,reward_1m_minus_dqn_1m,1410.0,174.07407407407408,1.7492167617577612,160,,,,2220.0,3.3789954337899544,657.0
123,1037,,,,810.0,1.62,500.0,reward_1m_minus_dqn_1m,1410.0,174.07407407407408,1.743636363636364,160,,,,2220.0,3.363636363636364,660.0
123,1038,,,,760.0,1.208267090620032,629.0,reward_1m_minus_dqn_1m,1620.0,213.15789473684214,1.568862430966899,228,,,,2380.0,2.777129521586931,857.0
123,1039,,,,1150.0,0.941850941850942,1221.0,reward_1m_minus_dqn_1m,1360.0,118.26086956521739,0.8048435605846875,216,,,,2510.0,1.7466945024356295,1437.0
123,1040,,,,430.0,1.1025641025641026,390.0,reward_1m_minus_dqn_1m,110.0,25.581395348837212,-0.12783486068684624,164,,,,540.0,0.9747292418772564,554.0
123,1041,,,,1150.0,0.9395424836601308,1224.0,reward_1m_minus_dqn_1m,1360.0,118.26086956521739,0.8035130718954248,216,,,,2510.0,1.7430555555555556,1440.0
123,1042,,,,1150.0,0.9387755102040816,1225.0,reward_1m_minus_dqn_1m,1360.0,118.26086956521739,0.8030704301151412,216,,,,2510.0,1.7418459403192228,1441.0
123,1043,,,,760.0,1.2025316455696202,632.0,reward_1m_minus_dqn_1m,1620.0,213.15789473684214,1.564910214895496,228,,,,2380.0,2.7674418604651163,860.0
123,1044,,,,760.0,1.2121212121212122,627.0,reward_1m_minus_dqn_1m,1620.0,213.15789473684214,1.57150451887294,228,,,,2380.0,2.783625730994152,855.0
123,1045,,,,1150.0,0.9433962264150944,1219.0,reward_1m_minus_dqn_1m,1360.0,118.26086956521739,0.8057326934455329,216,,,,2510.0,1.7491289198606272,1435.0
123,1046,,,,760.0,1.2101910828025475,628.0,reward_1m_minus_dqn_1m,1620.0,213.15789473684214,1.5701827489731532,228,,,,2380.0,2.7803738317757007,856.0
123,1047,,,,760.0,1.2006319115323856,633.0,reward_1m_minus_dqn_1m,1620.0,213.15789473684214,1.5635957307440371,228,,,,2380.0,2.7642276422764227,861.0
123,1048,,,,760.0,1.2025316455696202,632.0,reward_1m_minus_dqn_1m,1620.0,213.15789473684214,1.564910214895496,228,,,,2380.0,2.7674418604651163,860.0
123,1049,,,,760.0,1.2006319115323856,633.0,reward_1m_minus_dqn_1m,1620.0,213.15789473684214,1.5635957307440371,228,,,,2380.0,2.7642276422764227,861.0
456,1000,,,,830.0,1.1155913978494625,744.0,reward_1m_minus_dqn_1m,-140.0,-16.867469879518072,0.1814010833535451,-212,,,,690.0,1.2969924812030076,532.0
456,1001,,,,780.0,1.4744801512287335,529.0,reward_1m_minus_dqn_1m,-180.0,-23.076923076923077,-0.2424472970192879,-42,,,,600.0,1.2320328542094456,487.0
456,1002,,,,780.0,1.4634146341463414,533.0,reward_1m_minus_dqn_1m,-180.0,-23.076923076923077,-0.24141870746609695,-42,,,,600.0,1.2219959266802445,491.0
456,1003,,,,780.0,1.455223880597015,536.0,reward_1m_minus_dqn_1m,-180.0,-23.076923076923077,-0.24064898181159,-42,,,,600.0,1.214574898785425,494.0
456,1004,,,,780.0,1.4606741573033708,534.0,reward_1m_minus_dqn_1m,-180.0,-23.076923076923077,-0.2411619621814196,-42,,,,600.0,1.2195121951219512,492.0
456,1005,,,,670.0,1.4285714285714286,469.0,reward_1m_minus_dqn_1m,-20.0,-2.9850746268656714,-0.31746031746031744,116,,,,650.0,1.1111111111111112,585.0
456,1006,,,,690.0,1.3142857142857145,525.0,reward_1m_minus_dqn_1m,70.0,10.144927536231885,0.15006881365262847,-6,,,,760.0,1.464354527938343,519.0
456,1007,,,,670.0,1.4285714285714286,469.0,reward_1m_minus_dqn_1m,-20.0,-2.9850746268656714,-0.31746031746031744,116,,,,650.0,1.1111111111111112,585.0
456,1008,,,,690.0,1.3218390804597702,522.0,reward_1m_minus_dqn_1m,70.0,10.144927536231885,0.15102913659449335,-6,,,,760.0,1.4728682170542635,516.0
456,1009,,,,830.0,1.106666666666667,750.0,reward_1m_minus_dqn_1m,-140.0,-16.867469879518072,0.1758612143742253,-212,,,,690.0,1.2825278810408922,538.0
456,1010,,,,690.0,1.3269230769230769,520.0,reward_1m_minus_dqn_1m,70.0,10.144927536231885,0.15167614486680625,-6,,,,760.0,1.4785992217898831,514.0
456,1011,,,,670.0,1.4225053078556262,471.0,reward_1m_minus_dqn_1m,-20.0,-2.9850746268656714,-0.3151799245506859,116,,,,650.0,1.1073253833049403,587.0
456,1012,,,,780.0,1.455223880597015,536.0,reward_1m_minus_dqn_1m,-180.0,-23.076923076923077,-0.24064898181159,-42,,,,600.0,1.214574898785425,494.0
456,1013,,,,690.0,1.3243761996161227,521.0,reward_1m_minus_dqn_1m,70.0,10.144927536231885,0.1513519557236831,-6,,,,760.0,1.4757281553398058,515.0
456,1014,,,,690.0,1.316793893129771,524.0,reward_1m_minus_dqn_1m,70.0,10.144927536231885,0.15038757405169623,-6,,,,760.0,1.4671814671814671,518.0
456,1015,,,,780.0,1.4744801512287335,529.0,reward_1m_minus_dqn_1m,-180.0,-23.076923076923077,-0.2424472970192879,-42,,,,600.0,1.2320328542094456,487.0
456,1016,,,,670.0,1.4377682403433476,466.0,reward_1m_minus_dqn_1m,-20.0,-2.9850746268656714,-0.320929752370839,116,,,,650.0,1.1168384879725086,582.0
456,1017,,,,670.0,1.425531914893617,470.0,reward_1m_minus_dqn_1m,-20.0,-2.9850746268656714,-0.3163168978287705,116,,,,650.0,1.1092150170648465,586.0
456,1018,,,,690.0,1.3193116634799236,523.0,reward_1m_minus_dqn_1m,70.0,10.144927536231885,0.15070767887984426,-6,,,,760.0,1.4700193423597678,517.0
456,1019,,,,780.0,1.4744801512287335,529.0,reward_1m_minus_dqn_1m,-180.0,-23.076923076923077,-0.2424472970192879,-42,,,,600.0,1.2320328542094456,487.0
456,1020,,,,830.0,1.117092866756393,743.0,reward_1m_minus_dqn_1m,-140.0,-16.867469879518072,0.1823421614921945,-212,,,,690.0,1.2994350282485876,531.0
456,1021,,,,670.0,1.4377682403433476,466.0,reward_1m_minus_dqn_1m,-20.0,-2.9850746268656714,-0.320929752370839,116,,,,650.0,1.1168384879725086,582.0
456,1022,,,,690.0,1.316793893129771,524.0,reward_1m_minus_dqn_1m,70.0,10.144927536231885,0.15038757405169623,-6,,,,760.0,1.4671814671814671,518.0
456,1023,,,,690.0,1.3243761996161227,521.0,reward_1m_minus_dqn_1m,70.0,10.144927536231885,0.1513519557236831,-6,,,,760.0,1.4757281553398058,515.0
456,1024,,,,780.0,1.471698113207547,530.0,reward_1m_minus_dqn_1m,-180.0,-23.076923076923077,-0.24218991648623556,-42,,,,600.0,1.2295081967213115,488.0
456,1025,,,,830.0,1.1126005361930296,746.0,reward_1m_minus_dqn_1m,-140.0,-16.867469879518072,0.17953429526764464,-212,,,,690.0,1.2921348314606742,534.0
456,1026,,,,830.0,1.1155913978494625,744.0,reward_1m_minus_dqn_1m,-140.0,-16.867469879518072,0.1814010833535451,-212,,,,690.0,1.2969924812030076,532.0
456,1027,,,,690.0,1.3193116634799236,523.0,reward_1m_minus_dqn_1m,70.0,10.144927536231885,0.15070767887984426,-6,,,,760.0,1.4700193423597678,517.0
456,1028,,,,780.0,1.4606741573033708,534.0,reward_1m_minus_dqn_1m,-180.0,-23.076923076923077,-0.2411619621814196,-42,,,,600.0,1.2195121951219512,492.0
456,1029,,,,830.0,1.1140939597315436,745.0,reward_1m_minus_dqn_1m,-140.0,-16.867469879518072,0.18046513970560474,-212,,,,690.0,1.2945590994371483,533.0
456,1030,,,,690.0,1.3243761996161227,521.0,reward_1m_minus_dqn_1m,70.0,10.144927536231885,0.1513519557236831,-6,,,,760.0,1.4757281553398058,515.0
456,1031,,,,690.0,1.3193116634799236,523.0,reward_1m_minus_dqn_1m,70.0,10.144927536231885,0.15070767887984426,-6,,,,760.0,1.4700193423597678,517.0
456,1032,,,,830.0,1.1126005361930296,746.0,reward_1m_minus_dqn_1m,-140.0,-16.867469879518072,0.17953429526764464,-212,,,,690.0,1.2921348314606742,534.0
456,1033,,,,670.0,1.4377682403433476,466.0,reward_1m_minus_dqn_1m,-20.0,-2.9850746268656714,-0.320929752370839,116,,,,650.0,1.1168384879725086,582.0
456,1034,,,,830.0,1.1126005361930296,746.0,reward_1m_minus_dqn_1m,-140.0,-16.867469879518072,0.17953429526764464,-212,,,,690.0,1.2921348314606742,534.0
456,1035,,,,670.0,1.4377682403433476,466.0,reward_1m_minus_dqn_1m,-20.0,-2.9850746268656714,-0.320929752370839,116,,,,650.0,1.1168384879725086,582.0
456,1036,,,,690.0,1.3243761996161227,521.0,reward_1m_minus_dqn_1m,70.0,10.144927536231885,0.1513519557236831,-6,,,,760.0,1.4757281553398058,515.0
456,1037,,,,690.0,1.316793893129771,524.0,reward_1m_minus_dqn_1m,70.0,10.144927536231885,0.15038757405169623,-6,,,,760.0,1.4671814671814671,518.0
456,1038,,,,830.0,1.1140939597315436,745.0,reward_1m_minus_dqn_1m,-140.0,-16.867469879518072,0.18046513970560474,-212,,,,690.0,1.2945590994371483,533.0
456,1039,,,,780.0,1.4689265536723164,531.0,reward_1m_minus_dqn_1m,-180.0,-23.076923076923077,-0.24193268864164152,-42,,,,600.0,1.2269938650306749,489.0
456,1040,,,,670.0,1.4194915254237288,472.0,reward_1m_minus_dqn_1m,-20.0,-2.9850746268656714,-0.3140493485529805,116,,,,650.0,1.1054421768707483,588.0
456,1041,,,,780.0,1.4606741573033708,534.0,reward_1m_minus_dqn_1m,-180.0,-23.076923076923077,-0.2411619621814196,-42,,,,600.0,1.2195121951219512,492.0
456,1042,,,,780.0,1.4579439252336448,535.0,reward_1m_minus_dqn_1m,-180.0,-23.076923076923077,-0.24090538567989217,-42,,,,600.0,1.2170385395537526,493.0
456,1043,,,,830.0,1.109625668449198,748.0,reward_1m_minus_dqn_1m,-140.0,-16.867469879518072,0.17768776438662282,-212,,,,690.0,1.287313432835821,536.0
456,1044,,,,830.0,1.117092866756393,743.0,reward_1m_minus_dqn_1m,-140.0,-16.867469879518072,0.1823421614921945,-212,,,,690.0,1.2994350282485876,531.0
456,1045,,,,780.0,1.4744801512287335,529.0,reward_1m_minus_dqn_1m,-180.0,-23.076923076923077,-0.2424472970192879,-42,,,,600.0,1.2320328542094456,487.0
456,1046,,,,830.0,1.1155913978494625,744.0,reward_1m_minus_dqn_1m,-140.0,-16.867469879518072,0.1814010833535451,-212,,,,690.0,1.2969924812030076,532.0
456,1047,,,,830.0,1.1081441922563418,749.0,reward_1m_minus_dqn_1m,-140.0,-16.867469879518072,0.17677200886097655,-212,,,,690.0,1.2849162011173183,537.0
456,1048,,,,830.0,1.109625668449198,748.0,reward_1m_minus_dqn_1m,-140.0,-16.867469879518072,0.17768776438662282,-212,,,,690.0,1.287313432835821,536.0
456,1049,,,,830.0,1.1081441922563418,749.0,reward_1m_minus_dqn_1m,-140.0,-16.867469879518072,0.17677200886097655,-212,,,,690.0,1.2849162011173183,537.0
789,1000,,,,960.0,1.5,640.0,reward_1m_minus_dqn_1m,380.0,39.58333333333333,0.6135646687697163,-6,,,,1340.0,2.1135646687697163,634.0
789,1001,,,,1030.0,1.279503105590062,805.0,reward_1m_minus_dqn_1m,210.0,20.388349514563107,-0.09062486973196049,238,,,,1240.0,1.1888782358581016,1043.0
789,1002,,,,1030.0,1.273176761433869,809.0,reward_1m_minus_dqn_1m,210.0,20.388349514563107,-0.0888405627710227,238,,,,1240.0,1.1843361986628462,1047.0
789,1003,,,,1030.0,1.2684729064039408,812.0,reward_1m_minus_dqn_1m,210.0,20.388349514563107,-0.08752052545155986,238,,,,1240.0,1.180952380952381,1050.0
789,1004,,,,1030.0,1.271604938271605,810.0,reward_1m_minus_dqn_1m,210.0,20.388349514563107,-0.08839883140137594,238,,,,1240.0,1.183206106870229,1048.0
789,1005,,,,770.0,1.5876288659793814,485.0,reward_1m_minus_dqn_1m,230.0,29.87012987012987,-0.2973062853342201,290,,,,1000.0,1.2903225806451613,775.0
789,1006,,,,770.0,1.5811088295687885,487.0,reward_1m_minus_dqn_1m,-70.0,-9.090909090909092,-0.20586325000100847,22,,,,700.0,1.37524557956778,509.0
789,1007,,,,770.0,1.5876288659793814,485.0,reward_1m_minus_dqn_1m,230.0,29.87012987012987,-0.2973062853342201,290,,,,1000.0,1.2903225806451613,775.0
789,1008,,,,770.0,1.5909090909090908,484.0,reward_1m_minus_dqn_1m,-70.0,-9.090909090909092,-0.2075098814229248,22,,,,700.0,1.383399209486166,506.0
789,1009,,,,960.0,1.4860681114551084,646.0,reward_1m_minus_dqn_1m,380.0,39.58333333333333,0.6076818885448916,-6,,,,1340.0,2.09375,640.0
789,1010,,,,770.0,1.5975103734439835,482.0,reward_1m_minus_dqn_1m,-70.0,-9.090909090909092,-0.20862148455509466,22,,,,700.0,1.3888888888888888,504.0
789,1011,,,,770.0,1.5811088295687885,487.0,reward_1m_minus_dqn_1m,230.0,29.87012987012987,-0.2941075425675015,290,,,,1000.0,1.287001287001287,777.0
789,1012,,,,1030.0,1.2684729064039408,812.0,reward_1m_minus_dqn_1m,210.0,20.388349514563107,-0.08752052545155986,238,,,,1240.0,1.180952380952381,1050.0
789,1013,,,,770.0,1.5942028985507246,483.0,reward_1m_minus_dqn_1m,-70.0,-9.090909090909092,-0.20806428468933857,22,,,,700.0,1.386138613861386,505.0
789,1014,,,,770.0,1.5843621399176957,486.0,reward_1m_minus_dqn_1m,-70.0,-9.090909090909092,-0.2064093840121839,22,,,,700.0,1.3779527559055118,508.0
789,1015,,,,1030.0,1.279503105590062,805.0,reward_1m_minus_dqn_1m,210.0,20.388349514563107,-0.09062486973196049,238,,,,1240.0,1.1888782358581016,1043.0
789,1016,,,,770.0,1.5975103734439835,482.0,reward_1m_minus_dqn_1m,230.0,29.87012987012987,-0.3021735858792167,290,,,,1000.0,1.2953367875647668,772.0
789,1017,,,,770.0,1.5843621399176957,486.0,reward_1m_minus_dqn_1m,230.0,29.87012987012987,-0.2957023461032626,290,,,,1000.0,1.288659793814433,776.0
789,1018,,,,770.0,1.5876288659793814,485.0,reward_1m_minus_dqn_1m,-70.0,-9.090909090909092,-0.2069582545395392,22,,,,700.0,1.3806706114398422,507.0
789,1019,,,,1030.0,1.279503105590062,805.0,reward_1m_minus_dqn_1m,210.0,20.388349514563107,-0.09062486973196049,238,,,,1240.0,1.1888782358581016,1043.0
789,1020,,,,960.0,1.5023474178403755,639.0,reward_1m_minus_dqn_1m,380.0,39.58333333333333,0.6145562156509357,-6,,,,1340.0,2.116903633491311,633.0
789,1021,,,,770.0,1.5975103734439835,482.0,reward_1m_minus_dqn_1m,230.0,29.87012987012987,-0.3021735858792167,290,,,,1000.0,1.2953367875647668,772.0
789,1022,,,,770.0,1.5843621399176957,486.0,reward_1m_minus_dqn_1m,-70.0,-9.090909090909092,-0.2064093840121839,22,,,,700.0,1.3779527559055118,508.0
789,1023,,,,770.0,1.5942028985507246,483.0,reward_1m_minus_dqn_1m,-70.0,-9.090909090909092,-0.20806428468933857,22,,,,700.0,1.386138613861386,505.0
789,1024,,,,1030.0,1.2779156327543424,806.0,reward_1m_minus_dqn_1m,210.0,20.388349514563107,-0.0901761691528098,238,,,,1240.0,1.1877394636015326,1044.0
789,1025,,,,960.0,1.4953271028037385,642.0,reward_1m_minus_dqn_1m,380.0,39.58333333333333,0.6115911361899724,-6,,,,1340.0,2.106918238993711,636.0
789,1026,,,,960.0,1.5,640.0,reward_1m_minus_dqn_1m,380.0,39.58333333333333,0.6135646687697163,-6,,,,1340.0,2.1135646687697163,634.0
789,1027,,,,770.0,1.5876288659793814,485.0,reward_1m_minus_dqn_1m,-70.0,-9.090909090909092,-0.2069582545395392,22,,,,700.0,1.3806706114398422,507.0
789,1028,,,,1030.0,1.271604938271605,810.0,reward_1m_minus_dqn_1m,210.0,20.388349514563107,-0.08839883140137594,238,,,,1240.0,1.183206106870229,1048.0
789,1029,,,,960.0,1.497659906396256,641.0,reward_1m_minus_dqn_1m,380.0,39.58333333333333,0.6125763140761848,-6,,,,1340.0,2.1102362204724407,635.0
789,1030,,,,770.0,1.5942028985507246,483.0,reward_1m_minus_dqn_1m,-70.0,-9.090909090909092,-0.20806428468933857,22,,,,700.0,1.386138613861386,505.0
789,1031,,,,770.0,1.5876288659793814,485.0,reward_1m_minus_dqn_1m,-70.0,-9.090909090909092,-0.2069582545395392,22,,,,700.0,1.3806706114398422,507.0
789,1032,,,,960.0,1.4953271028037385,642.0,reward_1m_minus_dqn_1m,380.0,39.58333333333333,0.6115911361899724,-6,,,,1340.0,2.106918238993711,636.0
789,1033,,,,770.0,1.5975103734439835,482.0,reward_1m_minus_dqn_1m,230.0,29.87012987012987,-0.3021735858792167,290,,,,1000.0,1.2953367875647668,772.0
789,1034,,,,960.0,1.4953271028037385,642.0,reward_1m_minus_dqn_1m,380.0,39.58333333333333,0.6115911361899724,-6,,,,1340.0,2.106918238993711,636.0
789,1035,,,,770.0,1.5975103734439835,482.0,reward_1m_minus_dqn_1m,230.0,29.87012987012987,-0.3021735858792167,290,,,,1000.0,1.2953367875647668,772.0
789,1036,,,,770.0,1.5942028985507246,483.0,reward_1m_minus_dqn_1m,-70.0,-9.090909090909092,-0.20806428468933857,22,,,,700.0,1.386138613861386,505.0
789,1037,,,,770.0,1.5843621399176957,486.0,reward_1m_minus_dqn_1m,-70.0,-9.090909090909092,-0.2064093840121839,22,,,,700.0,1.3779527559055118,508.0
789,1038,,,,960.0,1.497659906396256,641.0,reward_1m_minus_dqn_1m,380.0,39.58333333333333,0.6125763140761848,-6,,,,1340.0,2.1102362204724407,635.0
789,1039,,,,1030.0,1.2763320941759604,807.0,reward_1m_minus_dqn_1m,210.0,20.388349514563107,-0.08972922336256328,238,,,,1240.0,1.186602870813397,1045.0
789,1040,,,,770.0,1.5778688524590163,488.0,reward_1m_minus_dqn_1m,230.0,29.87012987012987,-0.2925218087572168,290,,,,1000.0,1.2853470437017995,778.0
789,1041,,,,1030.0,1.271604938271605,810.0,reward_1m_minus_dqn_1m,210.0,20.388349514563107,-0.08839883140137594,238,,,,1240.0,1.183206106870229,1048.0
789,1042,,,,1030.0,1.2700369913686806,811.0,reward_1m_minus_dqn_1m,210.0,20.388349514563107,-0.08795882168326608,238,,,,1240.0,1.1820781696854146,1049.0
789,1043,,,,960.0,1.4906832298136643,644.0,reward_1m_minus_dqn_1m,380.0,39.58333333333333,0.6096302498101602,-6,,,,1340.0,2.1003134796238245,638.0
789,1044,,,,960.0,1.5023474178403755,639.0,reward_1m_minus_dqn_1m,380.0,39.58333333333333,0.6145562156509357,-6,,,,1340.0,2.116903633491311,633.0
789,1045,,,,1030.0,1.279503105590062,805.0,reward_1m_minus_dqn_1m,210.0,20.388349514563107,-0.09062486973196049,238,,,,1240.0,1.1888782358581016,1043.0
789,1046,,,,960.0,1.5,640.0,reward_1m_minus_dqn_1m,380.0,39.58333333333333,0.6135646687697163,-6,,,,1340.0,2.1135646687697163,634.0
789,1047,,,,960.0,1.4883720930232558,645.0,reward_1m_minus_dqn_1m,380.0,39.58333333333333,0.6086545110456019,-6,,,,1340.0,2.0970266040688577,639.0
789,1048,,,,960.0,1.4906832298136643,644.0,reward_1m_minus_dqn_1m,380.0,39.58333333333333,0.6096302498101602,-6,,,,1340.0,2.1003134796238245,638.0
789,1049,,,,960.0,1.4883720930232558,645.0,reward_1m_minus_dqn_1m,380.0,39.58333333333333,0.6086545110456019,-6,,,,1340.0,2.0970266040688577,639.0
123,1000,1390.0,1.62004662004662,858.0,,,,reward_1m_minus_dqn_500k,990.0,71.22302158273382,1.1603272117290808,-2,,,,2380.0,2.7803738317757007,856.0
123,1001,940.0,1.1883691529709228,791.0,,,,reward_1m_minus_dqn_500k,1570.0,167.0212765957447,0.5607597668897044,644,,,,2510.0,1.7491289198606272,1435.0
123,1002,940.0,1.1823899371069182,795.0,,,,reward_1m_minus_dqn_500k,1570.0,167.0212765957447,0.5618769148736238,644,,,,2510.0,1.744266851980542,1439.0
123,1003,940.0,1.1779448621553883,798.0,,,,reward_1m_minus_dqn_500k,1570.0,167.0212765957447,0.5626931406185367,644,,,,2510.0,1.740638002773925,1442.0
123,1004,940.0,1.1809045226130652,796.0,,,,reward_1m_minus_dqn_500k,1570.0,167.0212765957447,0.5621510329424904,644,,,,2510.0,1.7430555555555556,1440.0
123,1005,1240.0,1.7198335644937586,721.0,,,,reward_1m_minus_dqn_500k,-700.0,-56.451612903225815,-0.7397972668531052,-170,,,,540.0,0.9800362976406534,551.0
123,1006,850.0,0.8881922675026124,957.0,,,,reward_1m_minus_dqn_500k,1370.0,161.1764705882353,2.4703553875654665,-296,,,,2220.0,3.3585476550680786,661.0
123,1007,1240.0,1.7198335644937586,721.0,,,,reward_1m_minus_dqn_500k,-700.0,-56.451612903225815,-0.7397972668531052,-170,,,,540.0,0.9800362976406534,551.0
123,1008,850.0,0.8909853249475891,954.0,,,,reward_1m_minus_dqn_500k,1370.0,161.1764705882353,2.4828748574232318,-296,,,,2220.0,3.3738601823708207,658.0
123,1009,1390.0,1.6087962962962965,864.0,,,,reward_1m_minus_dqn_500k,990.0,71.22302158273382,1.1522245853742372,-2,,,,2380.0,2.7610208816705337,862.0
123,1010,850.0,0.8928571428571429,952.0,,,,reward_1m_minus_dqn_500k,1370.0,161.1764705882353,2.491289198606272,-296,,,,2220.0,3.3841463414634148,656.0
123,1011,1240.0,1.7150760719225449,723.0,,,,reward_1m_minus_dqn_500k,-700.0,-56.451612903225815,-0.7385842093547329,-170,,,,540.0,0.976491862567812,553.0
123,1012,940.0,1.1779448621553883,798.0,,,,reward_1m_minus_dqn_500k,1570.0,167.0212765957447,0.5626931406185367,644,,,,2510.0,1.740638002773925,1442.0
123,1013,850.0,0.8919202518363064,953.0,,,,reward_1m_minus_dqn_500k,1370.0,161.1764705882353,2.487075181953648,-296,,,,2220.0,3.3789954337899544,657.0
123,1014,850.0,0.8891213389121339,956.0,,,,reward_1m_minus_dqn_500k,1370.0,161.1764705882353,2.4745150247242305,-296,,,,2220.0,3.363636363636364,660.0
123,1015,940.0,1.1883691529709228,791.0,,,,reward_1m_minus_dqn_500k,1570.0,167.0212765957447,0.5607597668897044,644,,,,2510.0,1.7491289198606272,1435.0
123,1016,1240.0,1.7270194986072422,718.0,,,,reward_1m_minus_dqn_500k,-700.0,-56.451612903225815,-0.7416180387532276,-170,,,,540.0,0.9854014598540146,548.0
123,1017,1240.0,1.7174515235457064,722.0,,,,reward_1m_minus_dqn_500k,-700.0,-56.451612903225815,-0.739190653980489,-170,,,,540.0,0.9782608695652174,552.0
123,1018,850.0,0.8900523560209425,955.0,,,,reward_1m_minus_dqn_500k,1370.0,161.1764705882353,2.4786881599122896,-296,,,,2220.0,3.368740515933232,659.0
123,1019,940.0,1.1883691529709228,791.0,,,,reward_1m_minus_dqn_500k,1570.0,167.0212765957447,0.5607597668897044,644,,,,2510.0,1.7491289198606272,1435.0
123,1020,1390.0,1.6219369894982496,857.0,,,,reward_1m_minus_dqn_500k,990.0,71.22302158273382,1.1616887414959025,-2,,,,2380.0,2.783625730994152,855.0
123,1021,1240.0,1.7270194986072422,718.0,,,,reward_1m_minus_dqn_500k,-700.0,-56.451612903225815,-0.7416180387532276,-170,,,,540.0,0.9854014598540146,548.0
123,1022,850.0,0.8891213389121339,956.0,,,,reward_1m_minus_dqn_500k,1370.0,161.1764705882353,2.4745150247242305,-296,,,,2220.0,3.363636363636364,660.0
123,1023,850.0,0.8919202518363064,953.0,,,,reward_1m_minus_dqn_500k,1370.0,161.1764705882353,2.487075181953648,-296,,,,2220.0,3.3789954337899544,657.0
123,1024,940.0,1.1868686868686869,792.0,,,,reward_1m_minus_dqn_500k,1570.0,167.0212765957447,0.5610421766410623,644,,,,2510.0,1.7479108635097491,1436.0
123,1025,1390.0,1.6162790697674418,860.0,,,,reward_1m_minus_dqn_500k,990.0,71.22302158273382,1.157613704125332,-2,,,,2380.0,2.773892773892774,858.0
123,1026,1390.0,1.62004662004662,858.0,,,,reward_1m_minus_dqn_500k,990.0,71.22302158273382,1.1603272117290808,-2,,,,2380.0,2.7803738317757007,856.0
123,1027,850.0,0.8900523560209425,955.0,,,,reward_1m_minus_dqn_500k,1370.0,161.1764705882353,2.4786881599122896,-296,,,,2220.0,3.368740515933232,659.0
123,1028,940.0,1.1809045226130652,796.0,,,,reward_1m_minus_dqn_500k,1570.0,167.0212765957447,0.5621510329424904,644,,,,2510.0,1.7430555555555556,1440.0
123,1029,1390.0,1.6181606519208382,859.0,,,,reward_1m_minus_dqn_500k,990.0,71.22302158273382,1.1589688696660927,-2,,,,2380.0,2.777129521586931,857.0
123,1030,850.0,0.8919202518363064,953.0,,,,reward_1m_minus_dqn_500k,1370.0,161.1764705882353,2.487075181953648,-296,,,,2220.0,3.3789954337899544,657.0
