episode_id,agent_name,reward_total,score,episode_length,steps,score_per_step,reward_per_step,lives_lost,seed,model_path,timestamp,variant
25,dqn_reward_500k_alpha0p001_beta0p5_seed123,450.0,,434,434,,1.036866359447005,,1025,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:06:18,alpha0p001_beta0p5_seed123
26,dqn_reward_500k_alpha0p001_beta0p5_seed123,450.0,,432,432,,1.0416666666666667,,1026,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:06:20,alpha0p001_beta0p5_seed123
27,dqn_reward_500k_alpha0p001_beta0p5_seed123,1270.0,,697,697,,1.8220946915351504,,1027,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:06:22,alpha0p001_beta0p5_seed123
28,dqn_reward_500k_alpha0p001_beta0p5_seed123,670.0,,688,688,,0.9738372093023256,,1028,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:06:25,alpha0p001_beta0p5_seed123
29,dqn_reward_500k_alpha0p001_beta0p5_seed123,450.0,,433,433,,1.039260969976905,,1029,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:06:27,alpha0p001_beta0p5_seed123
30,dqn_reward_500k_alpha0p001_beta0p5_seed123,1270.0,,695,695,,1.8273381294964028,,1030,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:06:30,alpha0p001_beta0p5_seed123
31,dqn_reward_500k_alpha0p001_beta0p5_seed123,1270.0,,697,697,,1.8220946915351504,,1031,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:06:34,alpha0p001_beta0p5_seed123
32,dqn_reward_500k_alpha0p001_beta0p5_seed123,450.0,,434,434,,1.036866359447005,,1032,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:06:35,alpha0p001_beta0p5_seed123
33,dqn_reward_500k_alpha0p001_beta0p5_seed123,320.0,,302,302,,1.0596026490066226,,1033,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:06:37,alpha0p001_beta0p5_seed123
34,dqn_reward_500k_alpha0p001_beta0p5_seed123,450.0,,434,434,,1.036866359447005,,1034,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:06:39,alpha0p001_beta0p5_seed123
35,dqn_reward_500k_alpha0p001_beta0p5_seed123,320.0,,302,302,,1.0596026490066226,,1035,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:06:40,alpha0p001_beta0p5_seed123
36,dqn_reward_500k_alpha0p001_beta0p5_seed123,1270.0,,695,695,,1.8273381294964028,,1036,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:06:43,alpha0p001_beta0p5_seed123
37,dqn_reward_500k_alpha0p001_beta0p5_seed123,1270.0,,698,698,,1.819484240687679,,1037,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:06:46,alpha0p001_beta0p5_seed123
38,dqn_reward_500k_alpha0p001_beta0p5_seed123,450.0,,433,433,,1.039260969976905,,1038,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:06:48,alpha0p001_beta0p5_seed123
39,dqn_reward_500k_alpha0p001_beta0p5_seed123,670.0,,685,685,,0.978102189781022,,1039,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:06:51,alpha0p001_beta0p5_seed123
40,dqn_reward_500k_alpha0p001_beta0p5_seed123,320.0,,308,308,,1.0389610389610389,,1040,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:06:52,alpha0p001_beta0p5_seed123
41,dqn_reward_500k_alpha0p001_beta0p5_seed123,670.0,,688,688,,0.9738372093023256,,1041,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:06:55,alpha0p001_beta0p5_seed123
42,dqn_reward_500k_alpha0p001_beta0p5_seed123,670.0,,689,689,,0.9724238026124818,,1042,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:06:58,alpha0p001_beta0p5_seed123
43,dqn_reward_500k_alpha0p001_beta0p5_seed123,450.0,,436,436,,1.0321100917431192,,1043,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:07:00,alpha0p001_beta0p5_seed123
44,dqn_reward_500k_alpha0p001_beta0p5_seed123,450.0,,431,431,,1.0440835266821349,,1044,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:07:02,alpha0p001_beta0p5_seed123
45,dqn_reward_500k_alpha0p001_beta0p5_seed123,670.0,,683,683,,0.9809663250366032,,1045,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:07:05,alpha0p001_beta0p5_seed123
46,dqn_reward_500k_alpha0p001_beta0p5_seed123,450.0,,432,432,,1.0416666666666667,,1046,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:07:06,alpha0p001_beta0p5_seed123
47,dqn_reward_500k_alpha0p001_beta0p5_seed123,450.0,,437,437,,1.0297482837528604,,1047,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:07:08,alpha0p001_beta0p5_seed123
48,dqn_reward_500k_alpha0p001_beta0p5_seed123,450.0,,436,436,,1.0321100917431192,,1048,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:07:10,alpha0p001_beta0p5_seed123
49,dqn_reward_500k_alpha0p001_beta0p5_seed123,450.0,,437,437,,1.0297482837528604,,1049,models\dqn_reward_500k_alpha0p001_beta0p5_seed123.zip,2026-06-07T20:07:12,alpha0p001_beta0p5_seed123
