episode_id,agent_name,reward_total,score,episode_length,steps,score_per_step,reward_per_step,lives_lost,seed,model_path,timestamp,source_file,agent_group,agent_label,algorithm_family,training_seed,training_timesteps,reward_alpha,evaluation_seed,performance_total,performance_per_step
38,dqn_reward_500k_alpha0p001_seed123,510.0,,489,489,,1.0429447852760736,,1038,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:19:04,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1038,510.0,1.0429447852760736
39,dqn_reward_500k_alpha0p001_seed123,1420.0,,663,663,,2.1417797888386123,,1039,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:19:07,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1039,1420.0,2.1417797888386123
40,dqn_reward_500k_alpha0p001_seed123,570.0,,488,488,,1.1680327868852458,,1040,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:19:09,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1040,570.0,1.1680327868852458
41,dqn_reward_500k_alpha0p001_seed123,1420.0,,666,666,,2.1321321321321323,,1041,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:19:12,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1041,1420.0,2.1321321321321323
42,dqn_reward_500k_alpha0p001_seed123,1420.0,,667,667,,2.128935532233883,,1042,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:19:15,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1042,1420.0,2.128935532233883
43,dqn_reward_500k_alpha0p001_seed123,510.0,,492,492,,1.0365853658536586,,1043,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:19:17,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1043,510.0,1.0365853658536586
44,dqn_reward_500k_alpha0p001_seed123,510.0,,487,487,,1.0472279260780288,,1044,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:19:20,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1044,510.0,1.0472279260780288
45,dqn_reward_500k_alpha0p001_seed123,1420.0,,661,661,,2.1482602118003027,,1045,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:19:22,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1045,1420.0,2.1482602118003027
46,dqn_reward_500k_alpha0p001_seed123,510.0,,488,488,,1.0450819672131149,,1046,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:19:25,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1046,510.0,1.0450819672131149
47,dqn_reward_500k_alpha0p001_seed123,510.0,,493,493,,1.0344827586206895,,1047,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:19:27,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1047,510.0,1.0344827586206895
48,dqn_reward_500k_alpha0p001_seed123,510.0,,492,492,,1.0365853658536586,,1048,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:19:29,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1048,510.0,1.0365853658536586
49,dqn_reward_500k_alpha0p001_seed123,510.0,,493,493,,1.0344827586206895,,1049,models/dqn_reward_500k_alpha0p001_seed123.zip,2026-06-07T13:19:31,dqn_reward_500k_alpha0p001_seed123_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,123.0,500000.0,0.001,1049,510.0,1.0344827586206895
0,dqn_reward_500k_alpha0p001_seed456,310.0,,308,308,,1.0064935064935066,,1000,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:19:39,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1000,310.0,1.0064935064935066
1,dqn_reward_500k_alpha0p001_seed456,980.0,,717,717,,1.3668061366806137,,1001,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:19:42,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1001,980.0,1.3668061366806137
2,dqn_reward_500k_alpha0p001_seed456,980.0,,721,721,,1.3592233009708738,,1002,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:19:44,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1002,980.0,1.3592233009708738
3,dqn_reward_500k_alpha0p001_seed456,980.0,,724,724,,1.3535911602209945,,1003,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:19:47,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1003,980.0,1.3535911602209945
4,dqn_reward_500k_alpha0p001_seed456,980.0,,722,722,,1.3573407202216066,,1004,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:19:50,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1004,980.0,1.3573407202216066
5,dqn_reward_500k_alpha0p001_seed456,270.0,,391,391,,0.690537084398977,,1005,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:19:52,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1005,270.0,0.690537084398977
6,dqn_reward_500k_alpha0p001_seed456,130.0,,281,281,,0.4626334519572954,,1006,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:19:53,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1006,130.0,0.4626334519572954
7,dqn_reward_500k_alpha0p001_seed456,270.0,,391,391,,0.690537084398977,,1007,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:19:55,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1007,270.0,0.690537084398977
8,dqn_reward_500k_alpha0p001_seed456,130.0,,278,278,,0.4676258992805755,,1008,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:19:56,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1008,130.0,0.4676258992805755
9,dqn_reward_500k_alpha0p001_seed456,310.0,,314,314,,0.9872611464968152,,1009,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:19:58,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1009,310.0,0.9872611464968152
10,dqn_reward_500k_alpha0p001_seed456,130.0,,276,276,,0.4710144927536231,,1010,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:19:59,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1010,130.0,0.4710144927536231
11,dqn_reward_500k_alpha0p001_seed456,270.0,,393,393,,0.6870229007633588,,1011,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:20:01,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1011,270.0,0.6870229007633588
12,dqn_reward_500k_alpha0p001_seed456,980.0,,724,724,,1.3535911602209945,,1012,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:20:03,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1012,980.0,1.3535911602209945
13,dqn_reward_500k_alpha0p001_seed456,130.0,,277,277,,0.4693140794223827,,1013,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:20:05,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1013,130.0,0.4693140794223827
14,dqn_reward_500k_alpha0p001_seed456,130.0,,280,280,,0.4642857142857143,,1014,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:20:06,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1014,130.0,0.4642857142857143
15,dqn_reward_500k_alpha0p001_seed456,980.0,,717,717,,1.3668061366806137,,1015,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:20:09,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1015,980.0,1.3668061366806137
16,dqn_reward_500k_alpha0p001_seed456,270.0,,388,388,,0.6958762886597938,,1016,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:20:11,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1016,270.0,0.6958762886597938
17,dqn_reward_500k_alpha0p001_seed456,270.0,,392,392,,0.6887755102040817,,1017,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:20:13,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1017,270.0,0.6887755102040817
18,dqn_reward_500k_alpha0p001_seed456,130.0,,279,279,,0.4659498207885305,,1018,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:20:14,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1018,130.0,0.4659498207885305
19,dqn_reward_500k_alpha0p001_seed456,980.0,,717,717,,1.3668061366806137,,1019,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:20:17,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1019,980.0,1.3668061366806137
20,dqn_reward_500k_alpha0p001_seed456,310.0,,307,307,,1.009771986970684,,1020,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:20:18,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1020,310.0,1.009771986970684
21,dqn_reward_500k_alpha0p001_seed456,270.0,,388,388,,0.6958762886597938,,1021,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:20:20,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1021,270.0,0.6958762886597938
22,dqn_reward_500k_alpha0p001_seed456,130.0,,280,280,,0.4642857142857143,,1022,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:20:21,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1022,130.0,0.4642857142857143
23,dqn_reward_500k_alpha0p001_seed456,130.0,,277,277,,0.4693140794223827,,1023,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:20:23,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1023,130.0,0.4693140794223827
24,dqn_reward_500k_alpha0p001_seed456,980.0,,718,718,,1.3649025069637883,,1024,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:20:26,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1024,980.0,1.3649025069637883
25,dqn_reward_500k_alpha0p001_seed456,310.0,,310,310,,1.0,,1025,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:20:27,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1025,310.0,1.0
26,dqn_reward_500k_alpha0p001_seed456,310.0,,308,308,,1.0064935064935066,,1026,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:20:29,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1026,310.0,1.0064935064935066
27,dqn_reward_500k_alpha0p001_seed456,130.0,,279,279,,0.4659498207885305,,1027,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:20:30,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1027,130.0,0.4659498207885305
28,dqn_reward_500k_alpha0p001_seed456,980.0,,722,722,,1.3573407202216066,,1028,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:20:33,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1028,980.0,1.3573407202216066
29,dqn_reward_500k_alpha0p001_seed456,310.0,,309,309,,1.0032362459546926,,1029,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:20:34,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1029,310.0,1.0032362459546926
30,dqn_reward_500k_alpha0p001_seed456,130.0,,277,277,,0.4693140794223827,,1030,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:20:36,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1030,130.0,0.4693140794223827
31,dqn_reward_500k_alpha0p001_seed456,130.0,,279,279,,0.4659498207885305,,1031,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:20:37,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1031,130.0,0.4659498207885305
32,dqn_reward_500k_alpha0p001_seed456,310.0,,310,310,,1.0,,1032,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:20:38,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1032,310.0,1.0
33,dqn_reward_500k_alpha0p001_seed456,270.0,,388,388,,0.6958762886597938,,1033,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:20:40,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1033,270.0,0.6958762886597938
34,dqn_reward_500k_alpha0p001_seed456,310.0,,310,310,,1.0,,1034,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:20:42,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1034,310.0,1.0
35,dqn_reward_500k_alpha0p001_seed456,270.0,,388,388,,0.6958762886597938,,1035,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:20:43,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1035,270.0,0.6958762886597938
36,dqn_reward_500k_alpha0p001_seed456,130.0,,277,277,,0.4693140794223827,,1036,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:20:45,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1036,130.0,0.4693140794223827
37,dqn_reward_500k_alpha0p001_seed456,130.0,,280,280,,0.4642857142857143,,1037,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:20:46,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1037,130.0,0.4642857142857143
38,dqn_reward_500k_alpha0p001_seed456,310.0,,309,309,,1.0032362459546926,,1038,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:20:47,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1038,310.0,1.0032362459546926
39,dqn_reward_500k_alpha0p001_seed456,980.0,,719,719,,1.3630041724617523,,1039,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:20:51,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1039,980.0,1.3630041724617523
40,dqn_reward_500k_alpha0p001_seed456,270.0,,394,394,,0.6852791878172588,,1040,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:20:52,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1040,270.0,0.6852791878172588
41,dqn_reward_500k_alpha0p001_seed456,980.0,,722,722,,1.3573407202216066,,1041,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:20:56,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1041,980.0,1.3573407202216066
42,dqn_reward_500k_alpha0p001_seed456,980.0,,723,723,,1.355463347164592,,1042,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:20:59,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1042,980.0,1.355463347164592
43,dqn_reward_500k_alpha0p001_seed456,310.0,,312,312,,0.9935897435897436,,1043,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:21:00,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1043,310.0,0.9935897435897436
44,dqn_reward_500k_alpha0p001_seed456,310.0,,307,307,,1.009771986970684,,1044,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:21:02,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1044,310.0,1.009771986970684
45,dqn_reward_500k_alpha0p001_seed456,980.0,,717,717,,1.3668061366806137,,1045,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:21:05,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1045,980.0,1.3668061366806137
46,dqn_reward_500k_alpha0p001_seed456,310.0,,308,308,,1.0064935064935066,,1046,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:21:06,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1046,310.0,1.0064935064935066
47,dqn_reward_500k_alpha0p001_seed456,310.0,,313,313,,0.9904153354632588,,1047,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:21:07,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1047,310.0,0.9904153354632588
48,dqn_reward_500k_alpha0p001_seed456,310.0,,312,312,,0.9935897435897436,,1048,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:21:09,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1048,310.0,0.9935897435897436
49,dqn_reward_500k_alpha0p001_seed456,310.0,,313,313,,0.9904153354632588,,1049,models/dqn_reward_500k_alpha0p001_seed456.zip,2026-06-07T13:21:10,dqn_reward_500k_alpha0p001_seed456_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,456.0,500000.0,0.001,1049,310.0,0.9904153354632588
0,dqn_reward_500k_alpha0p001_seed789,820.0,,562,562,,1.4590747330960854,,1000,models/dqn_reward_500k_alpha0p001_seed789.zip,2026-06-07T13:21:19,dqn_reward_500k_alpha0p001_seed789_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,789.0,500000.0,0.001,1000,820.0,1.4590747330960854
1,dqn_reward_500k_alpha0p001_seed789,620.0,,555,555,,1.117117117117117,,1001,models/dqn_reward_500k_alpha0p001_seed789.zip,2026-06-07T13:21:21,dqn_reward_500k_alpha0p001_seed789_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,789.0,500000.0,0.001,1001,620.0,1.117117117117117
2,dqn_reward_500k_alpha0p001_seed789,620.0,,559,559,,1.10912343470483,,1002,models/dqn_reward_500k_alpha0p001_seed789.zip,2026-06-07T13:21:23,dqn_reward_500k_alpha0p001_seed789_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,789.0,500000.0,0.001,1002,620.0,1.10912343470483
3,dqn_reward_500k_alpha0p001_seed789,620.0,,562,562,,1.103202846975089,,1003,models/dqn_reward_500k_alpha0p001_seed789.zip,2026-06-07T13:21:25,dqn_reward_500k_alpha0p001_seed789_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,789.0,500000.0,0.001,1003,620.0,1.103202846975089
4,dqn_reward_500k_alpha0p001_seed789,620.0,,560,560,,1.1071428571428572,,1004,models/dqn_reward_500k_alpha0p001_seed789.zip,2026-06-07T13:21:28,dqn_reward_500k_alpha0p001_seed789_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,789.0,500000.0,0.001,1004,620.0,1.1071428571428572
5,dqn_reward_500k_alpha0p001_seed789,570.0,,561,561,,1.0160427807486632,,1005,models/dqn_reward_500k_alpha0p001_seed789.zip,2026-06-07T13:21:30,dqn_reward_500k_alpha0p001_seed789_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,789.0,500000.0,0.001,1005,570.0,1.0160427807486632
6,dqn_reward_500k_alpha0p001_seed789,580.0,,829,829,,0.6996381182147166,,1006,models/dqn_reward_500k_alpha0p001_seed789.zip,2026-06-07T13:21:34,dqn_reward_500k_alpha0p001_seed789_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,789.0,500000.0,0.001,1006,580.0,0.6996381182147166
7,dqn_reward_500k_alpha0p001_seed789,570.0,,561,561,,1.0160427807486632,,1007,models/dqn_reward_500k_alpha0p001_seed789.zip,2026-06-07T13:21:36,dqn_reward_500k_alpha0p001_seed789_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,789.0,500000.0,0.001,1007,570.0,1.0160427807486632
8,dqn_reward_500k_alpha0p001_seed789,580.0,,826,826,,0.7021791767554479,,1008,models/dqn_reward_500k_alpha0p001_seed789.zip,2026-06-07T13:21:40,dqn_reward_500k_alpha0p001_seed789_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,789.0,500000.0,0.001,1008,580.0,0.7021791767554479
9,dqn_reward_500k_alpha0p001_seed789,820.0,,568,568,,1.443661971830986,,1009,models/dqn_reward_500k_alpha0p001_seed789.zip,2026-06-07T13:21:42,dqn_reward_500k_alpha0p001_seed789_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,789.0,500000.0,0.001,1009,820.0,1.443661971830986
10,dqn_reward_500k_alpha0p001_seed789,580.0,,824,824,,0.7038834951456311,,1010,models/dqn_reward_500k_alpha0p001_seed789.zip,2026-06-07T13:21:46,dqn_reward_500k_alpha0p001_seed789_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,789.0,500000.0,0.001,1010,580.0,0.7038834951456311
11,dqn_reward_500k_alpha0p001_seed789,570.0,,563,563,,1.0124333925399644,,1011,models/dqn_reward_500k_alpha0p001_seed789.zip,2026-06-07T13:21:48,dqn_reward_500k_alpha0p001_seed789_eval_seed1000_50eps_results.csv,dqn_reward_alpha0p001,DQN reward alpha=0.001,dqn_reward,789.0,500000.0,0.001,1011,570.0,1.0124333925399644
